acer	65.008	63.333	66.667	65.425	58.358000000000004	60.092	60.833	68.333	68.333	55.0	50.0	41.667	35.833	35.917	32.5	31.666999999999998	30.833000000000002	43.333	43.333	46.667	45.0	37.083	37.5	42.5	34.167	33.333	33.333	30.833000000000002	31.666999999999998	37.5	40.0	40.0	31.354	32.604	32.604	32.083	32.604	34.375	35.938	37.292	31.666999999999998	31.458000000000002	29.791999999999998	25.521	20.208	20.833000000000002	19.479	17.917	25.208000000000002	24.48	20.729	21.666999999999998	25.000999999999998	27.083000000000002	26.561999999999998	25.0	25.0	24.271	22.083000000000002	33.958	34.271	38.229	39.688	41.562	44.375	42.917	43.021	40.938	43.646	44.167	46.042	45.625	34.583	33.603	33.854	40.938	35.417	35.417	6.9802	5.8344	10.937999999999999	9.586	12.604000000000001	8.9583	9.897	9.698	9.906	10.006	10.833	10.417	11.25	9.896	9.821	9.2188	8.2292	7.9688	7.9688	6.6667	6.875	6.4583	6.25	6.75	6.0937	6.2396	6.0417	6.7708	8.1385	8.8958	9.2708	9.4792	8.4272	8.249	8.5833	9.802	10.625	11.0	14.9	17.75	17.811	17.45	17.9
acet	21.511999999999997	20.172	19.449	19.102999999999998	19.891	19.313	20.19	20.701	20.469	21.426	21.224	21.000999999999998	20.285999999999998	19.494	18.73	20.759	21.348000000000003	23.255	23.825	23.688000000000002	24.726	23.863000000000003	22.651	25.616999999999997	22.826999999999998	22.758000000000003	24.773000000000003	24.165	22.051	22.195999999999998	28.61	28.072	27.232	28.747	29.377	30.572	29.767	23.746	26.737	27.250999999999998	25.261	27.041	26.594	22.138	22.4	22.526999999999997	21.884	19.237000000000002	20.61	21.311	22.098000000000003	21.230999999999998	21.318	21.855	23.035999999999998	23.787	21.884	20.703000000000003	19.61	21.835	21.934	22.049	21.648000000000003	21.307	23.546999999999997	24.660999999999998	24.26	24.76	23.967	23.781	19.517	19.1	18.202	19.188	19.247	18.845	18.491	18.197	16.164	18.845	19.168	19.820999999999998	21.08	21.041	21.148000000000003	21.148000000000003	20.065	19.544	18.579	15.31	15.359000000000002	15.27	14.636	15.050999999999998	14.802999999999999	14.912	14.724	15.1	15.703	13.597000000000001	13.913	14.575999999999999	14.388	15.009	14.770999999999999	15.277000000000001	15.118	15.277000000000001	15.395999999999999	16.052	15.784	15.734000000000002	10.569	10.35	10.44	11.14	11.68	11.33	11.26	10.48	9.73
acfc	4.0	3.97	3.88	3.91	3.65	3.78	3.92	4.05	4.0	4.09	4.02	4.09	4.2	4.181	4.2	4.28	4.26	4.19	4.24	4.25	4.53	4.45	4.39	4.69	4.5	5.08	5.6	6.23	5.59	5.57	5.51	5.62	5.73	6.22	6.42	6.47	6.38	6.08	6.0	5.9	5.97	5.95	5.4401	6.04	5.72	5.4	5.75	5.43	5.57	5.62	5.68	5.91	5.83	6.18	6.23	6.3	6.42	6.446000000000001	6.47	6.37	6.3	5.96	5.98	6.02	6.07	6.0	6.01	6.0	5.95	6.14	6.6499	6.68	6.31	6.39	6.38	6.3	6.68	6.52	6.43	6.8	6.98	6.99	7.12	7.18	6.84	7.3453	7.16	7.39	7.37	7.63	7.67	7.88	7.76	7.93	7.75	7.55	7.62	7.99	7.82	7.71	7.81	7.68	7.65	7.67	7.93	7.89	7.91	7.85	7.78	7.85	7.68	8.04	8.42	8.07	8.33	8.62	8.7	8.57	8.9	8.99	8.44
acgl	59.46	58.61	59.12	59.73	59.61	60.25	60.04	59.64	59.8	62.72	61.94	62.05	62.93	61.29	60.68	62.67	64.22	64.03	64.21	65.65	67.16	66.96	68.62	69.3	70.09	72.0	72.32	72.05	68.17	69.65	70.41	71.25	74.34	76.14	77.61	77.65	74.53	73.36	73.93	72.83	70.52	70.08	71.24	69.14	66.48	66.25	66.59	66.72	68.72	68.68	68.8	70.08	70.2	70.63	70.41	69.37	70.49	70.4	70.94	71.7	72.14	70.25	69.85	69.9	70.77	69.41	69.67	73.87	75.11	79.55	79.5	83.15	80.74	80.29	78.92	77.51	78.85	77.03	77.18	81.38	80.96	83.3	86.19	87.09	86.0	86.47	86.75	88.68	89.94	92.99	93.65	95.73	94.2	95.6	93.29	95.66	93.92	94.99	96.99	95.37	94.43	95.04	98.33	93.91	94.32	94.17	95.47	96.79	99.03	97.7	96.14	96.43	96.4	91.53	96.41	98.04	100.08	98.59	101.16	99.71	95.55
ach	11.67	13.43	12.45	12.09	11.23	11.07	11.58	12.02	11.62	11.99	11.79	13.69	15.56	16.05	16.09	15.43	15.85	15.81	14.66	14.03	12.98	12.45	9.57	9.98	8.86	8.46	9.6	8.47	8.64	8.65	8.75	7.99	8.43	9.08	8.58	8.31	8.05	7.74	7.98	7.97	7.28	7.81	8.39	7.34	6.95	7.4	8.15	7.51	8.43	8.94	8.7	8.93	8.12	8.23	8.93	8.75	8.44	7.67	7.71	7.41	7.64	7.45	7.72	7.6	8.57	8.51	8.4	8.84	8.98	9.11	9.22	9.31	8.93	9.19	9.21	9.25	9.4	9.69	9.35	10.84	11.1	11.5	11.31	10.25	9.97	10.57	11.38	12.93	13.4	13.22	13.32	13.47	12.05	12.58	11.59	12.56	12.51	12.86	12.36	11.55	11.28	11.53	11.3	12.15	12.73	12.72	13.4	15.07	15.88	16.81	16.91	17.46	17.5	18.61	20.5	21.06	23.13	21.81	21.36	20.27	19.24
achc	62.74	60.63	59.065	61.22	58.81	64.73	63.795	66.29	67.31	70.37	70.68	71.02	72.13	71.98	68.5	68.84	72.18	73.85	71.21	71.96	77.99	78.33	79.56	80.97	78.43	77.89	80.38	76.03	74.61	74.18	75.57	73.26	65.34	62.75	65.12	62.76	72.64	67.68	69.72	69.21	66.71	61.05	63.37	61.52	58.34	60.73	60.1	53.18	56.15	55.98	55.07	50.27	53.45	53.89	56.63	60.99	63.19	58.88	57.04	57.83	59.85	59.71	60.4	54.97	53.84	54.49	54.13	52.87	52.19	51.94	51.51	53.07	49.22	49.55	48.89	46.36	40.42	36.96	37.32	39.08	38.29	38.08	36.84	34.87	33.48	36.0	38.03	39.93	38.3	38.88	43.07	44.9	43.09	41.63	44.04	43.87	43.0	43.08	43.94	43.37	42.54	42.52	43.51	45.4	45.39	49.6	49.66	49.84	49.26	52.57	52.38	47.66	45.83	46.48	46.78	46.26	47.51	43.62	44.16	33.25	29.99
achn	12.65	13.4	13.72	15.6	14.5	11.23	12.16	12.35	11.13	11.45	10.0	9.92	10.53	10.01	8.75	9.43	11.03	9.36	9.2	8.24	9.05	8.86	8.54	9.43	8.28	8.11	7.84	7.97	7.76	8.04	7.99	8.45	7.2	7.39	7.86	7.87	8.99	9.97	9.86	9.88	9.9	9.81	10.42	9.0	7.56	7.5	6.45	5.63	6.9	7.59	7.24	7.02	7.29	7.89	8.36	9.03	8.55	8.3	8.02	9.05	9.64	9.11	8.42	7.84	9.14	8.79	8.39	8.72	8.85	8.85	8.4	8.47	8.06	8.7	8.04	7.53	6.89	6.53	4.36	4.74	4.21	3.97	4.34	4.1	4.07	4.45	4.11	4.17	4.21	4.28	4.35	4.08	4.11	3.99	3.89	3.95	3.62	3.64	3.53	3.88	3.78	4.15	4.8	4.26	4.23	4.5	4.6	4.36	4.2	3.9	4.695	4.65	4.98	4.89	3.7	4.2	4.695	4.58	4.16	3.93	4.0
achv	23.87	25.52	24.42	23.21	22.0	23.65	24.97	26.51	24.86	25.52	24.31	23.65	26.07	23.21	22.11	20.9	20.68	25.08	27.61	30.25	30.8	25.63	23.1	29.92	39.6	35.09	35.09	27.5	29.48	29.48	27.72	29.81	25.19	23.21	24.2	24.42	22.99	27.28	26.29	17.93	12.65	12.98	12.98	12.32	7.535	7.15	8.635	6.16	6.3822	6.6	8.47	8.6955	7.931	8.2731	8.58	8.58	10.725	10.01	9.9	11.22	13.2	11.44	11.22	11.44	11.22	10.67	9.57	10.304	9.648	6.325	6.0511	5.6551	5.665	5.587999999999999	5.17	4.763	3.8555	5.0589	4.29	4.718999999999999	5.005	4.8928	5.61	5.236000000000001	5.5099	7.7	6.435	6.1303	6.2238	6.38	6.8189	5.9675	5.8861	5.83	5.17	4.51	4.7278	4.0755	4.29	4.0161	3.85	3.9083	3.9567	3.8984	3.7257	3.85	4.5023	4.8180000000000005	4.62	4.26	3.34	2.75	3.69	3.09	2.77	2.26	2.06	2.0	1.85	2.07	1.4
aciw	20.58	19.03	17.84	19.08	19.31	19.69	20.46	20.47	19.98	21.09	21.52	21.76	21.7	22.17	23.03	23.49	24.15	23.97	24.32	25.35	25.59	24.57	23.62	24.12	22.58	23.57	22.74	22.1	21.38	21.72	21.98	21.68	21.12	22.85	23.06	24.36	23.35	23.36	23.19	23.18	22.16	22.73	22.44	19.6	19.04	18.01	17.8	16.41	18.39	19.63	19.62	19.97	19.09	20.38	20.29	20.7	19.99	20.13	19.37	19.93	20.93	20.81	20.99	19.04	19.38	19.63	19.39	18.89	19.05	18.08	18.77	19.44	18.27	18.94	19.16	18.65	20.04	18.7	17.01	18.53	19.27	18.04	19.84	18.71	18.24	18.78	18.78	19.93	18.85	19.85	20.12	19.71	21.91	22.78	21.47	21.31	20.94	21.5	21.82	23.73	22.15	23.22	23.18	22.98	22.77	22.52	21.83	23.77	24.14	21.95	21.37	21.33	22.07	22.775	22.5	22.81	23.28	23.99	23.93	24.6	23.01
acls	9.96	9.72	9.6	9.92	9.8	10.64	10.8	11.52	10.52	10.12	9.4	10.12	10.56	10.56	10.08	11.68	12.84	12.96	12.4	12.24	11.96	11.84	11.36	11.84	11.28	11.48	12.84	13.4	12.68	13.64	13.48	10.48	10.88	10.92	11.52	11.96	9.52	9.6	9.92	10.84	10.04	10.4	10.8	9.88	10.6	10.24	9.6	9.0	9.4	10.52	11.16	10.84	10.76	10.96	11.24	11.48	11.44	9.88	9.16	10.56	11.08	10.68	10.96	10.52	10.31	10.59	10.73	11.02	11.75	11.76	11.74	12.34	12.35	13.1	13.89	13.61	13.7	13.3	11.55	13.5	13.95	12.8	13.8	14.05	14.1	14.5	15.55	15.75	16.35	16.1	15.9	15.95	14.8	16.05	16.8	18.5	17.8	18.6	20.0	21.0	20.75	22.0	23.8	24.1	23.5	21.35	23.05	23.25	23.6	20.7	20.3	20.2	20.8	21.4	23.35	24.7	28.05	28.4	32.65	32.3	33.75
acm	30.89	29.32	24.92	26.66	27.62	26.99	29.15	30.23	29.35	30.39	30.79	31.53	33.15	32.94	31.56	31.61	33.96	32.5	33.55	33.69	35.15	33.08	30.98	31.19	29.55	30.69	29.46	28.06	27.13	27.06	27.72	26.19	27.91	29.55	29.18	29.69	30.69	29.96	30.96	32.06	30.21	29.23	30.89	28.32	26.13	26.27	25.83	23.15	26.77	28.68	28.93	31.47	30.54	29.7	30.57	30.6	32.49	31.34	32.4	32.37	31.99	31.96	32.83	30.71	32.85	34.58	35.86	35.11	35.11	32.5	32.15	30.39	28.3	28.54	29.71	27.82	27.86	27.37	26.92	36.95	37.13	36.67	40.12	37.95	36.91	36.93	35.3	39.13	36.55	38.4	38.41	37.84	35.11	35.65	33.86	34.86	32.98	33.41	33.99	34.2	32.29	32.34	32.43	33.57	31.93	32.03	32.52	32.49	31.71	31.56	32.26	30.47	32.26	33.23	33.94	36.47	36.78	35.97	35.25	35.23	36.12
acn	84.266	82.414	82.07799999999999	82.92399999999999	81.845	81.882	84.23700000000001	84.88	81.975	84.648	87.665	89.079	88.26100000000001	87.859	87.17200000000001	90.22	91.697	91.04700000000001	90.257	90.416	92.76	91.056	91.97	94.538	94.454	97.306	97.631	94.05799999999999	90.182	91.37700000000001	93.10799999999999	91.98899999999999	93.51100000000001	98.833	98.406	104.35	100.88	98.09200000000001	102.56	102.32	102.33	96.93700000000001	100.16	94.29799999999999	94.40299999999999	97.5	97.09299999999999	88.84899999999999	95.43	98.38600000000001	98.338	103.24	108.57	108.53	110.38	109.93	108.42	110.88	111.6	113.84	114.16	112.42	114.68	107.32	110.53	109.6	109.72	109.09	108.88	108.55	110.27	110.54	106.32	108.59	116.05	112.31	114.51	113.17	114.92	114.94	117.12	115.33	120.87	121.21	114.3	114.01	113.74	115.24	111.39	115.27	119.69	121.62	120.75	122.74	117.03	115.71	114.47	118.09	120.09	119.91	119.28	121.92	125.37	125.85	125.89	121.81	122.87	126.15	128.27	128.77	126.97	126.94	128.42	132.95	134.05	136.83	132.96	135.6	138.62	143.28	143.93
acnb	18.387999999999998	19.384	18.617	19.923	19.11	18.069000000000003	18.891	18.28	18.302	18.657	18.711	18.896	18.896	18.504	18.987000000000002	18.877	18.951	18.776	18.546	19.135	18.776	18.759	19.158	18.962	19.485	19.188	19.009	19.101	19.048	18.842	18.809	18.949	19.646	20.174	19.476	20.643	20.689	19.769000000000002	20.453	20.643	20.785	20.518	20.272000000000002	20.215	20.233	20.375999999999998	20.811999999999998	20.491	20.262	21.371	21.038	21.114	21.689	21.256999999999998	21.545	21.401	21.163	21.066999999999997	21.445999999999998	23.747	23.225	23.185	22.915	24.093000000000004	24.112	24.615	24.701999999999998	24.528000000000002	25.164	25.996	26.158	26.695999999999998	26.249000000000002	26.404	25.859	25.967	25.384	26.064	26.259	29.905	29.76	30.441	30.881999999999998	31.47	31.518	30.197	29.855	29.316	29.366	28.19	28.826999999999998	28.58	29.468000000000004	30.651	28.482	28.68	29.37	29.566	30.601	30.503	29.27	28.334	28.484	28.930999999999997	28.881	30.32	29.526	28.583000000000002	28.285999999999998	28.236	26.796999999999997	25.953000000000003	26.4	26.9	27.05	27.9	28.2	28.2	28.05	28.45	27.9992
acor	41.07	41.82	41.28	44.5	40.79	36.89	37.41	35.01	35.43	34.0	32.94	33.01	34.2	33.34	30.07	30.34	30.71	31.49	30.4	31.55	35.44	33.33	33.42	34.78	34.12	34.53	32.17	29.21	32.73	33.36	31.99	29.54	28.05	30.04	30.4	37.31	37.85	37.0	37.59	37.32	38.02	40.72	43.25	41.01	39.9	38.96	37.88	33.48	34.84	34.31	36.03	25.61	25.38	26.41	28.42	29.72	25.85	27.13	26.25	27.21	28.9	26.22	25.08	25.39	26.21	25.13	25.91	24.9	24.02	24.85	24.53	24.5	25.71	27.29	20.83	19.57	20.1	18.25	16.9	21.4	20.8	20.25	21.4	18.7	18.15	21.15	20.5	21.15	21.1	24.8	25.3	27.475	30.15	26.85	26.4	18.05	16.9	15.85	16.5	16.1	15.025	14.55	15.3	17.1	18.7	19.55	20.45	20.1	22.55	21.75	21.35	21.85	19.45	22.25	22.95	23.9	26.25	25.85	26.7	26.85	27.75
acp	10.873	11.074000000000002	10.978	11.04	11.012	11.081	11.081	11.448	11.344000000000001	11.225	11.328	11.344000000000001	11.344000000000001	11.419	11.571	11.397	11.405999999999999	11.450999999999999	11.405999999999999	11.284	11.216	10.831	10.872	11.064	10.839	10.939	10.841	10.440999999999999	10.157	10.276	10.249	10.165	9.995	10.352	10.343	10.300999999999998	10.357999999999999	9.83	9.702	9.632	9.2497	9.068999999999999	9.2768	9.107999999999999	8.3769	8.3112	8.3443	7.8198	7.9276	8.3305	8.7193	9.0851	9.068	9.0274	9.267999999999999	9.633	9.793	9.623	9.763	9.91	10.16	10.279000000000002	10.342	10.22	10.522	10.550999999999998	10.825999999999999	10.618	10.978	11.074000000000002	11.23	11.267000000000001	10.957	11.300999999999998	11.567	11.398	11.425	11.453	10.915	10.853	11.392999999999999	11.619000000000002	12.172	12.207	12.318	12.594000000000001	12.658	12.888	13.044	13.062999999999999	13.062999999999999	13.342	12.765999999999998	12.774000000000001	12.757	13.093	13.204	13.155	13.485999999999999	13.459000000000001	13.306	13.707	13.697000000000001	13.602	13.334000000000001	13.248	13.584000000000001	13.602	14.164000000000001	14.134	13.879000000000001	13.859000000000002	13.995999999999999	14.26	14.309000000000001	14.347999999999999	14.495999999999999	14.693	14.505	14.485	14.177999999999999
acre	9.1913	9.2143	9.642999999999999	9.665	9.705	9.595	9.555	9.619	9.0407	9.0171	8.8654	8.9862	9.1903	9.329	9.1999	9.377	9.636000000000001	9.522	9.3192	9.3447	9.522	9.4319	9.74	9.981	9.871	10.502	10.610999999999999	10.584000000000001	10.700999999999999	10.045	10.253	10.411	10.202	10.508	10.665999999999999	10.583	10.66	10.540999999999999	10.845	10.811	10.457	9.975	10.249	10.016	9.3604	9.126	9.1103	7.7884	8.3497	8.9364	8.9198	9.1624	9.4378	9.914	10.277999999999999	10.225	10.615	10.26	9.862	10.49	10.552	10.763	10.870999999999999	10.777999999999999	11.185	11.429	11.69	11.42	11.429	11.293	11.347000000000001	11.527999999999999	11.276	11.52	11.539000000000001	11.64	11.945	12.047	11.853	12.305	12.600999999999999	12.499	13.173	12.323	12.86	13.151	13.087	12.812999999999999	12.569	12.569	12.785	12.718	12.097999999999999	12.465	12.465	12.799000000000001	13.087	13.241	13.529000000000002	12.501	12.385	12.607000000000001	12.731	12.895	12.933	12.885	12.571	12.591	12.63	12.806	12.845999999999998	12.865	12.914000000000001	12.708	12.738	13.022	13.5	13.49	13.52	13.01	12.93
acrx	6.97	6.9	6.78	6.81	6.57	7.24	8.13	9.13	4.64	4.23	3.87	4.07	4.15	4.5	3.99	3.24	3.14	3.48	4.37	4.04	4.06	4.24	4.18	4.25	4.08	4.45	4.55	4.12	4.24	4.09	3.89	3.8	3.37	3.63	3.43	3.47	4.55	5.11	5.76	4.93	4.73	4.49	3.79	3.4	3.18	3.69	3.61	3.32	3.85	3.83	3.6	3.27	3.1	3.36	3.62	3.72	3.39	3.25	3.21	3.39	3.5	3.07	2.87	2.7	2.98	2.99	3.0	3.76	3.55	3.38	3.29	3.31	3.59	3.68	3.8	3.53	3.1	3.0	2.6	3.15	3.15	2.85	3.25	2.8	2.8	2.6	2.75	2.65	2.85	3.15	3.15	3.1	3.15	3.0	3.05	3.05	2.65	2.55	2.65	2.6	2.45	2.55	2.525	2.375	2.5	2.15	2.175	3.1	3.7	2.775	2.95	2.95	3.2	3.25	3.1	3.9	5.5	5.35	1.75	1.85	1.9
acsf	9.2598	9.529	9.229	9.155	9.155	9.3553	9.681000000000001	10.083	9.92	9.92	9.97	10.25	10.177999999999999	10.261	10.368	10.248	10.269	10.354000000000001	10.236	10.111	10.179	9.92	10.14	10.353	9.68	10.052	10.065	10.057	9.856	9.724	9.737	9.4536	8.9548	9.326	9.4054	8.8602	8.6498	8.4062	8.2757	8.6761	8.235	8.0153	8.0997	7.9134	7.3607	6.8332	7.3417	6.9415	6.6356	6.9904	8.0287	7.961	8.5799	8.5031	8.6642	8.5096	8.465	8.7244	8.6543	8.8091	9.1665	9.1912	9.2832	9.1262	9.012	9.2211	9.2376	9.1751	9.644	9.829	9.917	10.052999999999999	9.551	9.836	10.014	9.836	10.094	10.139	10.139	10.41	10.729000000000001	10.729000000000001	10.866	10.82	11.003	11.65	11.788	11.832	11.786	11.878	11.829	12.015999999999998	12.015999999999998	12.672	12.482000000000001	13.049000000000001	12.954	12.857000000000001	12.713	12.380999999999998	12.762	12.806	12.47	12.422	12.325	12.567	12.567	12.422	12.519	12.323	11.544	11.544	11.2	11.495	11.347999999999999	11.398	11.448	11.299000000000001	11.2	11.1	10.75
acst	5.571000000000001	5.612	5.058	5.6	4.7	4.6	4.3	4.501	5.27	5.0	5.1	4.9	4.8	4.882	4.8	4.5	4.1	3.9	3.5	3.263	3.1	3.0	3.3	3.2	3.4	3.6	3.7	4.0	3.8	3.5	3.4	3.2	3.2	2.5	2.9	2.8	2.18	2.3501	2.64	2.26	2.45	2.14	1.61	2.69	2.48	1.7616	1.62	1.56	1.45	1.53	1.4894	1.77	1.71	1.5	1.5	1.39	1.432	1.44	1.35	1.33	1.67	1.4132	1.53	1.4638	1.33	1.52	1.55	1.52	1.45	1.36	1.36	1.34	2.81	1.88	1.7874	1.65	1.56	1.43	1.32	1.38	1.31	1.4	1.32	1.13	1.48	1.3	1.26	1.44	1.28	1.29	1.33	1.25	1.18	1.34	1.28	1.39	1.32	1.31	1.28	1.31	1.3099	1.2599	1.2933	1.27	1.29	1.31	1.28	1.3257	1.3799	1.3	1.3299	1.34	1.3	1.34	1.32	1.34	1.32	1.35	1.3	1.3001	1.25
acta	18.38	17.3	17.49	16.47	16.14	16.05	15.37	15.99	14.6	14.81	15.02	15.48	14.84	14.71	14.47	12.89	13.35	12.99	13.44	13.17	13.17	14.26	13.62	13.8	13.87	14.97	13.89	13.26	14.02	14.08	13.84	12.82	11.5	12.79	13.32	13.9	12.3	11.44	11.32	11.59	10.84	10.28	11.63	9.95	9.23	9.55	9.24	7.4	7.74	7.92	9.31	9.2	8.9	9.14	10.06	9.48	9.47	9.57	8.73	9.56	9.95	9.58	9.08	8.95	9.1	9.83	9.73	10.05	9.84	9.58	10.1	10.89	10.37	10.27	12.64	12.02	11.35	11.7	13.15	13.45	13.9	13.6	14.8	14.6	14.4	14.3	13.95	14.55	13.95	14.15	13.95	13.75	14.1	14.1	13.95	14.05	13.95	14.25	14.05	14.15	13.85	14.15	14.45	14.15	14.4	14.05	14.0	13.95	13.95	13.0	12.5	12.6	12.75	12.7	12.0	12.25	15.35	15.85	15.6	15.45	15.5
actg	16.975	15.812999999999999	14.694	12.759	12.474	12.312000000000001	12.171	12.064	10.636	10.665	10.329	10.395	10.607999999999999	9.4195	10.677	9.863	10.144	10.096	9.911	9.533	9.3205	8.497	7.7703	8.5163	9.4273	8.9747	8.7194	8.631	9.2594	8.9845	9.1219	9.642000000000001	8.6997	9.4656	8.8961	6.8341	6.71	5.98	5.26	6.07	6.24	4.42	4.33	3.77	3.67	3.85	3.52	3.41	3.86	3.12	3.6	3.8	3.8	3.93	3.93	4.31	4.82	4.59	4.72	5.35	5.12	4.94	4.67	4.34	4.43	4.61	4.77	5.9	6.27	6.21	5.93	6.86	6.56	6.33	6.42	5.95	6.1	6.25	5.7	5.75	7.4	6.8	7.55	7.1	6.4	6.7	5.9	6.0	5.85	5.85	5.8	6.2	5.7	5.5	5.45	5.65	5.2	5.2	5.35	4.9	4.5	4.4	3.9	4.0	3.9	4.3	3.9	4.0	4.0	3.45	3.0	3.0	3.4	3.4	4.05	4.85	4.65	4.35	4.1	4.35	4.5
acu	17.016	17.243	18.016	18.1	18.244	17.674	18.119	17.551	18.015	18.29	17.656	17.522000000000002	17.304000000000002	17.285	17.895	18.029	17.570999999999998	17.477	16.486	16.666	17.467	16.952	17.38	17.324	17.179000000000002	17.247	17.237000000000002	17.237000000000002	17.227	17.227	16.557000000000002	16.271	15.984000000000002	16.463	17.028	17.548	16.116	15.815999999999999	16.008	16.259	16.566	16.47	16.384	15.835	16.74	15.706	13.557	13.404000000000002	13.294	14.67	14.437999999999999	16.934	16.219	15.495	16.063	16.28	15.745	16.639	16.819000000000003	17.053	17.982	17.524	17.725	17.805	18.54	18.842	20.11	21.201999999999998	20.968000000000004	20.41	20.155	20.185	19.852	21.438000000000002	20.947	20.151	19.285999999999998	20.18	21.784000000000002	20.750999999999998	21.38	21.206	21.096	22.03	22.58	23.357	25.139	25.679000000000002	23.99	24.67	26.011999999999997	25.096	24.0	25.381999999999998	25.896	27.476	27.697	27.588	28.386	26.566999999999997	26.052	26.508000000000003	28.252	28.124000000000002	27.569000000000003	26.666	28.351999999999997	27.805999999999997	28.165	27.866	28.045	27.568	24.383000000000003	24.671	26.314	25.288	23.6675	24.17	23.55	23.093000000000004	22.4171
acxm	20.81	19.34	18.44	19.35	19.31	18.72	19.66	20.4	18.9	19.41	18.64	19.08	19.27	18.3	17.46	17.38	17.37	16.25	17.62	18.1	19.01	17.58	16.83	17.26	17.42	18.0	20.96	20.36	21.15	20.9	20.55	19.985	19.98	21.57	21.68	22.84	22.45	21.49	21.95	22.8	22.37	20.95	21.73	18.99	18.38	18.58	18.31	19.07	20.23	21.33	21.04	21.17	20.92	21.52	21.775	21.71	21.97	22.91	22.37	21.18	21.58	21.39	21.92	21.32	22.07	22.74	23.08	23.0	25.03	25.47	25.83	26.395	26.49	26.82	26.54	25.13	25.04	23.99	22.72	26.98	27.015	25.91	27.3	26.95	26.86	26.94	27.38	26.65	28.4	28.46	29.61	28.97	27.38	28.57	27.56	28.01	27.71	27.87	28.97	28.77	26.15	26.06	26.45	26.64	25.84	26.01	25.56	26.71	26.99	26.77	22.97	21.85	22.91	23.5	23.49	24.3	24.93	24.69	25.09	25.08	26.6
acy	11.1	11.4	11.15	11.21	11.2	11.2	8.45	8.1	9.73	8.91	8.55	8.51	7.82	7.95	7.92	8.16	9.8	10.07	13.5	13.27	11.15	13.16	12.7	12.1	11.7	10.52	9.31	8.95	9.1	8.91	8.2	8.05	8.3	8.3	8.06	7.92	8.86	10.63	12.15	11.54	9.7	9.35	8.74	9.1	8.74	8.98	9.22	9.24	9.2	10.5	12.49	12.44	12.37	11.5	10.87	11.79	11.97	11.91	14.15	12.24	10.95	10.8	10.51	10.86	10.7	9.8	9.11	9.82	9.25	9.586	9.2	9.3795	9.05	8.755	8.699	8.75	9.412	8.82	9.448	9.46	8.95	9.0	9.1	8.755	9.305	9.09	9.4	10.35	10.25	10.5	10.1	9.8	10.3155	9.9794	10.65	9.95	9.8	10.15	9.9902	9.7	10.65	10.4	10.5	11.5172	12.8	12.5	13.675	14.2	12.6	11.9	11.4	10.2	12.0	13.25	12.85	14.4	14.7945	14.7	14.0724	12.45	13.5
adbe	74.13	71.11	70.29	72.74	71.92	73.01	78.55	79.79	76.0	76.89	72.97	76.23	75.95	75.5	76.06	76.31	79.41	80.16	78.75	79.86	82.28	81.01	80.47	82.1	79.93	82.06	83.82	82.69	79.4	79.78	80.53	83.91	83.99	83.92	86.84	88.5	90.55	89.02	91.96	92.02	88.96	91.31	95.33	89.11	89.17	86.89	87.99	74.94	83.8	88.37	85.27	89.96	92.4	94.17	94.53	96.37	94.22	94.6	95.93	99.61	98.7	96.96	99.72	94.37	96.79	97.79	97.91	96.67	101.67	100.32	102.3	103.0	99.62	107.48	108.45	107.37	108.39	107.07	106.2	102.42	105.21	99.51	104.31	105.29	103.77	108.3	108.0	114.26	113.16	116.85	119.63	120.35	119.91	127.01	128.25	130.04	129.38	131.52	135.11	135.6	134.33	142.85	143.59	139.09	144.24	141.24	143.34	147.89	149.78	147.79	146.47	149.26	152.14	155.49	154.49	144.57	148.6	153.65	171.73	177.33	180.8
adc	27.686999999999998	28.353	29.009	30.83	30.061999999999998	29.000999999999998	28.596999999999998	28.914	27.871	29.263	28.885	29.607	28.746	28.239	27.315	27.52	27.565	27.2	26.836	26.589000000000002	26.925	26.301	27.186	28.059	27.375	27.735	27.489	27.094	25.967	25.345	26.238000000000003	27.138	27.296	28.369	28.588	30.4	30.4	29.576999999999998	30.318	30.639	30.016	30.486	32.001999999999995	31.315	30.199	32.521	35.046	33.885	34.656	34.878	34.675	35.946999999999996	35.733000000000004	36.264	36.771	36.574	36.442	40.736	39.543	39.279	40.84	41.611000000000004	42.543	45.318999999999996	46.753	46.838	46.818999999999996	46.867	45.793	45.376000000000005	45.508	46.42100000000001	43.781000000000006	47.133	46.388000000000005	44.336000000000006	45.966	45.44	43.973	40.78	42.476000000000006	42.172	43.705	44.153999999999996	42.58	44.975	44.702	45.138999999999996	45.246	46.56399999999999	47.986999999999995	47.619	44.809	46.728	46.293	47.1	48.745	50.016999999999996	47.431999999999995	44.886	44.3	45.122	45.582	46.79600000000001	46.571000000000005	45.628	45.153	46.913999999999994	48.43899999999999	49.062	48.013000000000005	49.151	48.538000000000004	49.963	50.497	49.438	49.63	49.4	50.28	47.2	48.18
